newage,total_w,mat
2,545.3522795687497,1
2,561.0622764893212,1
2,470.43512429848863,0
2,332.9974651437051,0
2,377.6113059279718,0
2,349.53219383150025,0
2,389.50697784377354,0
2,747.4382103793326,1
2,574.5057942215811,1
2,611.5438389171263,1
2,389.54370338356364,0
2,500.2043468688229,0
2,452.50829045777857,0
2,651.3790279404567,1
2,611.2428075597231,1
2,398.2427570686582,0
2,481.8565904049938,1
2,549.3543893482334,1
2,743.8233680241655,1
2,613.3157296988638,1
2,533.1509675440197,1
2,380.92045324526947,0
2,537.1924217961677,1
2,395.5195405071406,0
2,534.2170037207845,0
2,417.8094121654087,0
2,574.9530176705955,1
2,410.8843170899238,0
2,411.6796407466793,0
2,731.6731654872342,1
2,414.47254317266356,0
2,435.02146180484243,0
2,430.58305532909174,1
2,293.99887363339,0
2,641.6981637507245,1
2,270.5968110706296,0
2,532.8636959072384,0
2,564.878913169553,1
2,573.0784488776382,1
2,572.0946581806259,1
2,466.40792890604996,1
2,387.260805150717,0
2,601.3715738673835,1
2,510.43712384866933,1
2,700.8133497138617,1
2,651.7232943179631,1
2,672.5269154713857,1
2,555.2752545770267,0
2,354.6649737512249,0
2,722.1163074087499,1
2,506.7163770796318,1
2,361.97433115343654,0
2,680.276601091591,1
2,695.2734122985822,1
2,423.2793250908303,0
2,408.8117886620662,0
2,476.58802207614997,1
2,683.7420532805403,1
2,753.375801374505,1
2,340.5046112459031,0
2,353.8117203631336,0
2,681.4256493648377,1
2,517.5707613013185,0
2,437.4310629028287,0
2,730.674900410778,1
2,299.81309477220225,0
2,613.3562508851508,1
2,356.84964952710027,0
2,433.57972306882385,0
2,626.1078521282489,1
2,489.529236312169,0
2,703.8999478905673,1
2,593.6758629985774,0
2,426.06260866380677,0
2,253.70068569105683,0
2,438.9931375976825,0
2,415.71278214959926,0
2,249.35736420273514,0
2,404.43705783091934,0
2,514.3777574742996,1
2,691.6640299198737,1
2,611.1874918179726,1
2,588.6193754423324,1
2,326.5588666031208,0
2,374.9958143002916,0
2,563.0279113217782,0
2,460.07708226923705,0
2,214.79962371316975,0
2,642.5264037663478,1
2,655.6669824766584,1
2,541.9574398463587,0
2,309.1101502019545,0
2,597.644469254824,1
2,593.0834240633621,1
2,586.0253937237524,1
2,677.0875422703019,1
2,611.2400814346905,1
2,495.4818680144294,1
2,289.8067736562979,0
2,576.9507556765781,1
2,627.9788261972857,1
2,659.7953386617871,1
2,425.3675583242326,0
2,413.84596725182695,0
2,645.5007913221793,1
2,620.950548087054,1
2,669.6928634592721,1
2,707.9506397257163,0
2,508.88045537432026,0
2,639.0446161319987,1
2,744.755259278443,1
2,651.9440496161775,1
2,564.0917663162994,1
2,406.0306301806284,0
2,627.3471408791884,1
2,591.4966165344597,1
2,345.17220186574644,0
2,297.0138795406525,0
2,476.85766514405356,0
2,314.5177721938459,0
2,378.094734019482,0
2,513.0485386425871,1
2,717.786108089086,1
2,549.4490842416318,1
2,395.6786641569381,0
2,398.580541887063,1
2,565.6544462751266,1
2,438.4096870734479,1
2,631.1909536998704,1
2,638.2894364814771,1
2,703.3285821633691,1
2,444.9369837042274,0
2,670.7361984519725,1
2,359.92584974335443,0
2,805.942021330188,1
2,662.5303577756314,1
2,482.8114099411913,1
2,510.37028347007566,0
2,303.0858028983509,0
2,586.3660246890449,1
2,361.6568528149696,0
2,603.9604358552373,0
2,366.57872513630355,0
2,635.7607826241151,1
2,735.2496850430782,1
2,684.871504419294,1
2,656.5706501019268,1
2,335.081415516476,0
2,297.4306778367652,0
2,677.0079180841568,1
2,504.7236964027247,0
2,492.60482591262905,1
2,293.1216144687314,0
2,315.5190085182033,0
2,261.61176080928686,0
2,791.2045520275476,1
2,345.50572889821535,0
2,560.2757173689076,0
2,367.91289295726864,0
2,537.3351926874315,1
2,454.59782932839636,0
2,750.9594110064824,1
2,700.2781511156786,1
2,589.8009310461249,0
2,622.0024401168007,1
2,801.2073795686445,1
2,662.7969619859534,1
2,718.7881142316868,0
2,434.1192888340527,0
2,522.8582696304904,1
2,341.71498090828254,0
2,249.81799899983702,0
2,779.6640504435505,1
2,461.89558554118616,1
2,668.615768854136,1
2,715.9051901164249,1
2,704.4914639637387,1
2,756.3372048208842,1
2,364.6200015325259,0
2,282.5468339044123,0
2,544.3729141064302,1
2,430.35307170832505,0
2,298.1861283073221,0
2,464.4922095763324,1
2,607.4514942341681,1
2,613.4191533146542,1
2,474.02093632924823,0
2,691.5147742949113,1
2,360.4920272799779,0
2,287.5712557815274,0
2,655.5313200226709,1
2,613.0088650750926,1
2,632.2527991480504,1
2,273.8740529867645,0
2,720.774208969972,1
2,614.8435581436155,0
2,507.7142027925018,0
2,648.848461706814,1
2,747.504896550594,1
2,570.8362528138978,0
2,565.4075640684824,1
2,773.50850923539,1
2,597.4434216680427,1
2,500.533786411215,0
2,510.7094727843585,0
2,518.9764945364516,1
2,324.91929699548155,0
2,643.7543360209417,1
2,701.1759394529556,1
2,707.5294349103993,1
2,422.47067984324536,1
2,523.052916103659,0
2,466.1627216138394,1
2,623.6435664477435,1
2,805.3513278449805,1
2,609.1801924234368,0
2,601.6352444620022,1
2,568.0294529252031,0
2,650.7408499281709,1
2,276.73125464786744,0
2,446.97642861889955,0
2,660.5195630935712,1
2,621.8168700619539,1
2,421.0088994632527,1
2,734.5926427663446,1
2,324.0230303245376,0
2,580.2028207181324,0
2,663.966337691527,1
2,640.3114225924113,1
2,609.9705836083178,1
2,511.93910229670576,0
2,370.27727227839114,0
2,527.0794408009798,0
2,592.1596479043624,1
2,485.0125571070141,1
2,566.574640847461,1
2,486.75425794544606,0
2,621.3145681264915,1
2,674.1199434462808,1
2,327.2626138407496,0
2,364.7080834101001,0
2,766.5981999789669,1
2,584.1704142698725,1
2,569.6343918431547,1
2,599.7217124922154,1
2,674.1637197320844,1
2,787.607933283784,1
2,564.9291728082222,1
2,519.7028426510147,1
2,451.3856573613632,1
2,314.55278764398753,0
2,599.4108211131542,1
2,470.3442170159697,0
2,637.3018911613023,1
2,641.927810833728,0
2,595.4816422733497,1
2,529.6958296519442,0
2,256.2888209657126,0
2,245.99348664707293,0
2,483.05234938057407,0
2,363.1936414885168,0
2,662.8991711394108,1
2,731.7417982286024,1
2,685.1776035928233,1
2,545.25197417621,1
2,456.55435279877645,1
2,640.1133028239567,0
2,780.1654736295598,1
2,374.27488074850595,0
2,711.3708422276974,1
2,462.88036152016923,0
2,654.3383660866954,1
2,722.7872363653149,1
2,296.4663085309228,0
2,725.2304742246813,1
2,584.041564930282,1
2,708.3316082207343,1
2,500.97271237101086,1
2,685.2534202430757,1
2,221.64062614848413,0
2,473.783978274668,0
2,281.17138075220413,0
2,681.2377899052944,1
2,583.271040916791,1
2,593.9517146672922,1
2,654.311978989638,1
2,302.84552087237887,0
2,571.1818735073284,0
2,305.67171627504075,0
2,403.74440101091443,0
2,423.23866899226897,0
2,517.6515042822028,0
2,416.9808023178395,0
2,285.6754598880302,0
2,447.91736750630906,0
2,456.6338357803352,0
2,653.7516243544,1
2,590.4801985689941,1
2,721.5021422524526,1
2,449.65632918304925,0
2,450.5640944209887,0
2,622.8183286238034,1
2,555.0670665088462,1
2,494.24994788458656,0
2,415.2563980251348,0
2,409.7048533668925,0
2,470.70339867541014,0
2,431.69651241033733,1
2,562.4865314384805,1
2,332.0613321472356,0
2,437.8099290743015,0
2,671.0136580639252,1
2,287.265041503147,0
2,414.0490937375926,0
2,685.3978716564441,0
2,365.93310979825765,0
2,435.85868486767583,0
2,448.742700666055,0
2,461.3682421671351,1
2,627.9894194341489,1
2,775.2846879887037,1
2,341.49694850953637,0
2,585.8860606854382,1
2,555.9669600353711,0
2,374.60954028360436,0
2,575.8570584260768,1
2,444.9369575123495,0
2,392.9131390838213,0
3,821.9604879473552,1
3,694.2694754175465,1
3,663.984311417749,1
3,797.2213325177012,1
3,354.46674095846566,0
3,311.5062821683057,0
3,536.179207276156,1
3,379.8844256373601,0
3,733.5260784626665,1
3,824.6224307077282,1
3,594.1542609533424,1
3,412.3127214841341,0
3,879.2050130990773,1
3,594.8282808571098,1
3,686.2614120976676,1
3,486.90162485046943,1
3,861.9520140249089,1
3,551.1801503409922,1
3,637.7069420933357,1
3,829.3227497996168,1
3,504.8314104679514,1
3,619.1422332821492,1
3,740.4129201952713,1
3,543.9483179819238,1
3,869.8019720983034,1
3,885.5806739625255,1
3,687.7552991203565,1
3,745.4041765123509,1
3,704.5143143683853,1
3,874.8024361235028,1
3,506.4891207238243,1
3,355.9822383247498,0
3,462.974047413481,1
3,645.2807546450648,1
3,641.9646014295874,1
3,732.0127760683471,1
3,586.8532314833255,1
3,676.9349517094919,1
3,319.7569942644918,0
3,794.2250419735601,1
3,597.9229654000352,1
3,457.37307380381253,1
3,476.4072474756885,1
3,672.0093137519559,1
3,597.7754796654408,1
3,539.4300213434833,0
3,905.0120371479015,1
3,726.1991242398595,1
3,928.0480696217226,1
3,566.7964504763615,1
3,595.536915928172,1
3,784.1918711030564,1
3,626.7220054367107,1
3,776.1395179642475,1
3,409.50061889231677,0
3,639.2606722839317,1
3,369.48461827895676,0
3,379.19954594924997,0
3,350.4476530065909,0
3,309.21931920228263,0
3,924.346038280463,1
3,430.82428546913053,0
3,694.995118525906,1
3,828.1378294964816,1
3,644.9411284214387,1
3,292.11011102778673,0
3,680.8076753969802,1
3,706.6213452992906,1
3,732.1435241633477,1
3,735.6614085756812,1
3,817.3175198479734,1
3,590.1511519522336,1
3,403.89473561626374,0
3,684.0146982050657,1
3,311.14254651652334,0
3,790.108996443686,1
3,368.2224355445204,0
3,514.9042342741278,1
3,894.1071249861698,1
3,582.7932560202664,1
3,594.1503643314913,1
3,632.7164736757665,1
3,773.7737989524732,1
3,514.1644293652369,1
3,798.908148420422,1
3,362.16508760695183,0
3,841.535612995406,1
3,838.8088914644075,1
3,434.5210103640753,0
3,536.6924534255882,1
3,325.0970315519766,0
3,713.5390668695102,1
3,681.5390685801898,1
3,604.8356151955103,1
3,365.13771176489195,0
3,433.36090404315513,0
3,275.66565606358074,0
3,453.6143487616772,0
3,614.6668677137961,1
3,746.4800781888898,1
3,651.4503761643899,1
3,596.4091898792163,1
3,806.5035795249345,1
3,651.6535136207573,1
3,826.5978727408353,1
3,653.1505590887916,1
3,445.4964744760393,0
3,308.4669579130523,0
3,737.8688507660906,1
3,285.49642716033793,0
3,506.4003596519319,1
3,638.6542963005206,1
3,618.1845289630626,1
3,710.6461437821024,1
3,343.3783932621684,0
3,584.2378925556677,1
3,678.0412195499425,1
3,865.0636892863621,1
3,735.5850008513976,1
3,848.1990159658276,1
3,818.341379809392,1
3,601.1962249618896,1
3,377.0880595244768,0
3,751.8265357391317,1
3,644.2509928167512,1
3,706.5081561409395,1
3,678.8433199433799,1
3,597.1042110464837,1
3,534.7336325996278,1
3,553.9030015183889,1
3,456.2702083104774,0
3,793.0758377155644,1
3,435.1180869272355,0
3,318.7011703319101,0
3,478.69344503593584,1
3,720.1470669411123,1
3,459.45993733615205,1
3,450.18495455865843,0
3,681.961803655263,1
3,517.7962880409717,1
3,957.1377463154704,1
3,904.842541391232,1
3,568.7281725669784,1
3,498.09606540352706,1
3,739.9109132467617,1
3,242.9189279225336,0
3,537.8414578019731,1
3,473.7559912132071,1
3,750.510505918736,1
3,309.57648977619164,0
3,619.2353331983575,1
3,660.7534535743969,1
3,611.2214357782914,1
3,387.03545533218096,0
3,894.8285579599858,1
3,594.6028500652103,1
3,698.0838541789996,1
3,475.97688764833896,1
3,605.4690295500667,1
3,516.2590826532551,1
3,358.76754347674927,0
3,423.47024466975427,0
3,772.6520588406783,1
3,548.7889382805757,1
3,390.6934161999091,1
3,604.5672214170904,1
3,727.623999017191,1
3,348.3314529434058,1
3,558.9736671511897,1
3,344.22417576350796,0
3,267.27057047794267,0
3,338.413288691945,0
3,850.2208337005102,1
3,403.0837995325645,1
3,208.50785060443053,0
3,664.8434149321414,1
3,821.1600801962584,1
3,418.6200688689311,1
3,560.8839664650969,1
3,332.7630106633854,0
3,536.1046726333474,1
3,656.463681749384,1
3,612.1706178702715,1
3,479.23791567011796,1
3,455.0059516101271,0
3,292.34060687497606,0
3,527.3708158985302,1
3,388.96177314959573,0
3,785.7017466310496,1
3,920.7608412806733,1
3,898.2616845007675,1
3,792.4063847143912,1
3,702.4584828253309,1
3,652.6435413542312,1
3,426.0899124826244,1
3,630.2522485324101,1
3,627.392532620892,1
3,636.3498295731632,1
3,779.0311980773446,1
3,522.7475066189409,1
3,446.85962789611256,1
3,872.2148306702311,1
3,327.47585549142514,0
3,633.72468424225,1
3,841.9192686171072,1
3,646.9706602703902,1
3,654.8896704553288,1
3,493.6549658971748,1
3,472.54803369632884,1
3,808.175265915197,1
3,582.6088473789922,1
3,483.942265379421,0
3,369.7708096947038,0
3,340.06216168580545,0
3,891.3144536665658,1
3,428.7136144843866,1
3,644.3853657558789,1
3,236.91165590981694,0
3,778.3536268165371,1
3,805.2372961176723,1
3,708.1693322714467,1
3,422.96267560945364,1
3,604.003398857283,1
3,703.1690802994042,1
3,561.3684327637282,1
3,785.6864469057272,1
3,694.3340041223291,1
3,815.4079714331756,1
3,585.0452660251207,1
3,267.24938224667153,0
3,497.14923908784334,1
3,392.9990816349429,0
3,817.6414077844107,1
3,791.0332323271789,1
3,764.5111351776259,1
3,466.95255571088256,1
3,393.39692788463503,0
3,778.8778044490413,1
3,516.647989042469,1
3,446.63138402776235,1
3,697.5674854902727,1
3,358.21182170395264,0
3,398.86451735182885,0
3,543.0664332642338,1
3,344.8618378244702,0
3,895.7870342749643,1
3,449.49564774216776,1
3,453.0473983982584,1
3,397.3726503137342,0
3,736.5580549803739,1
3,612.7869965070431,1
3,654.078410778038,1
3,375.9880697512151,0
3,335.09518529448053,0
3,509.6394989605461,1
3,723.3367281820838,1
3,753.5677147715927,1
3,385.1265322953078,0
3,682.447702414964,1
3,940.4059188368813,1
3,574.9389192548938,1
3,855.8814277337705,1
3,351.2165760069775,0
3,803.4159029634864,1
3,793.3579571396593,1
3,885.684673284111,1
3,711.3425588485485,1
3,537.4109332313056,1
3,879.0679776377439,1
3,529.5309087781851,1
3,564.0527924778874,1
3,747.6960684180615,1
3,801.4799233433782,1
3,883.3452179307311,1
3,399.82295883199475,1
3,816.6270548771914,1
3,673.4028785952149,1
3,390.97131136695293,0
3,472.60773773782245,1
3,483.9494385757958,0
3,440.4365566911103,1
3,917.4375768865418,1
3,683.9701867915613,1
3,650.8678967679332,1
3,907.0055639399294,1
3,497.42503063294765,0
3,825.161437112352,1
3,560.7848624194175,1
3,841.4912523583898,1
3,360.51607703602133,0
3,839.1450946671997,1
3,408.3310932414736,0
3,538.5674282006868,1
3,837.5841948543427,1
3,495.99449735210015,1
3,718.769233292752,1
3,458.26022975537205,1
3,685.7124921992546,1
3,389.05982861182775,0
3,267.4493578700901,0
3,400.77821899446076,0
3,605.235144527948,1
3,390.1086464292141,0
3,531.8486436740887,1
3,574.5134452822168,1
3,347.7159558715908,0
3,682.8725077180414,1
3,827.129442470659,1
3,331.6960783565442,0
3,711.5755170819482,1
3,669.3879163074514,1
3,504.82099331345165,1
3,711.762658628342,1
3,500.7983801297816,1
3,581.9108536869894,1
3,321.61452281082956,0
3,732.4491554431197,1
3,651.9141040455532,1
3,298.65525774836954,0
3,574.6667146755921,1
3,912.2391103616974,1
3,656.1951895085972,1
3,660.1736517661814,1
3,903.172748323828,1
3,660.9636979966638,1
3,687.4350962562053,1
3,776.027468719798,1
3,791.0706696966714,1
3,582.5336100689866,1
3,632.3255956896754,1
3,556.672140941312,1
3,836.0999939439733,1
3,755.4226982538413,1
3,318.0544626210452,0
3,828.6099299360253,1
3,573.1684611279042,1
3,330.3090312667112,0
3,668.1425018500121,1
3,498.2888813946264,1
3,923.9093966314216,1
3,331.3424587009076,0
3,765.995381532567,1
3,653.1238092083587,1
3,361.9818902498469,0
3,878.0833947667055,1
3,604.6996113118428,1
3,495.05361680533036,1
3,570.0906313206708,1
3,884.3737330072388,1
3,524.9093303426182,1
3,459.2470554423019,1
3,329.13491199000805,0
3,474.7462178138416,1
3,753.005554787991,1
3,532.6957503326837,1
3,454.49717141341233,0
3,372.8287118768587,0
3,532.4078773987393,1
3,810.4450455867087,1
3,591.7680581961057,1
3,848.0578126431782,1
3,602.1033903192355,1
3,447.09131649349393,0
3,806.1520335661,1
3,618.8366560525437,1
3,664.3436262126938,1
3,962.832834884619,1
3,330.8126734402723,0
3,328.1961654740963,0
3,717.314956256282,1
3,509.54096544691913,1
3,381.35807357753754,0
3,286.14924342069884,0
3,302.0311973125342,0
3,705.8432562333761,1
3,471.6872518188208,1
3,552.3126400219544,1
3,705.1189284167099,1
3,567.4845845236964,1
3,267.03728887764146,0
3,769.8031660921089,1
3,345.5080736905295,0
3,747.7208698721751,1
3,895.6383435654251,1
3,610.7797222733966,1
3,667.2712265915953,1
3,563.2071969569424,1
3,479.533048784989,1
3,801.7753409540763,1
3,846.1721534353303,1
3,528.7791544615385,1
3,560.4632821707964,1
3,855.738877206931,1
3,885.1395606309702,1
3,591.4982114374509,1
3,636.25857512139,1
3,488.305593269659,1
3,940.8327193182909,1
3,374.8905566662088,0
3,694.7716202539813,1
4,913.66194958767,1
4,874.4389543867492,1
4,993.273698914584,1
4,500.73111670478704,1
4,689.155377610717,1
4,848.7975288421451,1
4,838.9361784771357,1
4,696.8877838442439,1
4,342.37737403479764,0
4,826.9573025255635,1
4,740.0777877425764,1
4,463.77742855630055,1
4,629.6351960824139,1
4,421.0086652224679,1
4,593.9420823242112,1
4,276.20758755707175,0
4,553.881108619088,1
4,697.3199198486542,1
4,792.7546126935931,1
4,796.2576869459623,1
4,901.0943500354668,1
4,470.4206637092973,1
4,421.939432034497,1
4,909.1279221470521,1
4,374.9981003881552,0
4,985.1408163902704,1
4,839.2415630451856,1
4,664.6502191499686,1
4,963.3341718725651,1
4,513.185256932586,1
4,524.0899984114835,1
4,683.7806239145364,1
4,551.2956600279153,1
4,977.2612726288328,1
4,448.2939372685421,1
4,664.1274258045199,1
4,642.6676631274959,1
4,804.6969747400615,1
4,424.8230965706512,1
4,546.0973986381335,1
4,880.821735896635,1
4,449.0794102347033,1
4,916.7283589316029,1
4,668.4239734595456,1
4,824.6010450036378,1
4,804.5394914116912,1
4,468.5877147376571,1
4,711.6840195104297,1
4,931.8520326685917,1
4,656.0310165073988,1
4,996.9134295344037,1
4,650.1855442446292,1
4,337.9830745968377,0
4,587.3269674111018,1
4,991.1330137456457,1
4,573.8572372796234,1
4,875.689209997913,1
4,886.2984997992528,1
4,529.4218027815537,1
4,403.435902468997,1
4,864.3934309742068,1
4,511.4553579649304,1
4,897.7861733765017,1
4,627.1792872753242,1
4,643.7670959348609,1
4,838.4091850981066,1
4,617.3376333520148,1
4,637.6054856589353,1
4,689.6007901457249,1
4,527.1803182386842,1
4,703.5487573944912,1
4,843.5235717702068,1
4,522.5381027579126,1
4,675.9498531139124,1
4,782.9622052713204,1
4,649.12750123949,1
4,499.50821654946685,1
4,898.2119899017151,1
4,825.6540457398595,1
4,608.7549379545316,1
4,755.8517978758028,1
4,340.7248854250825,0
4,780.0400357292144,1
4,715.1471462638497,1
4,665.9313013046303,1
4,556.877501513459,1
4,337.0962089142669,1
4,395.0675511158108,1
4,982.0011439536485,1
4,534.2364249144051,1
4,616.6132009363945,1
4,306.0839591053766,0
4,373.02919540441974,1
4,897.7548889551197,1
4,620.8249724621892,1
4,573.2691451221829,1
4,479.0803364199113,1
4,827.215387306235,1
4,445.3338391316393,1
4,426.83959992777636,1
4,623.2523115755557,1
4,533.04582676315,1
4,540.2963718707814,1
4,661.0091597803514,1
4,744.2138147970371,1
4,891.3620471610051,1
4,558.1430203110867,1
4,456.25634348614716,1
4,474.3226477351544,1
4,984.3390806234713,1
4,753.256936000352,1
4,773.056978224599,1
4,232.67467175506107,0
4,650.9471715382875,1
4,396.9915149179782,0
4,690.2317878829276,1
4,903.8024626795824,1
4,1024.8086192154135,1
4,671.0370744633158,1
4,606.071226888996,1
4,970.0844285721414,1
4,816.5921962386919,1
4,483.21718667274575,1
4,678.0551981967694,1
4,541.3586108751439,1
4,614.1686286357107,1
4,578.4231836658522,1
4,718.9750333949808,1
4,567.9624292004706,1
4,377.77826856180127,0
4,653.7644890259696,1
4,904.5038414410748,1
4,789.5479848368735,1
4,575.3045414983604,1
4,970.7038919828951,1
4,914.950715485941,1
4,436.661880248745,1
4,286.856387982153,0
4,913.328673637773,1
4,883.4474959483889,1
4,966.905252057179,1
4,878.6491439074283,1
4,875.146537496751,1
4,626.7691890532742,1
4,317.489518578255,0
4,508.518225668752,1
4,662.5486794656039,1
4,795.2792548176103,1
4,789.3116720449825,1
4,850.3003557565852,1
4,457.4399730048544,1
4,691.3205169475928,1
4,395.3283441314329,0
4,704.703858111872,1
4,760.2190924879138,1
4,851.6414055930113,1
4,1002.6327797544025,1
4,550.8574924331481,1
4,653.6689876065093,1
4,501.95904986000147,1
4,657.1537565303054,1
4,935.447639666465,1
4,833.8650194151569,1
4,919.3947783474238,1
4,428.3964524996903,1
4,835.9462103809858,1
4,401.60700984827173,0
4,945.441984819463,1
4,495.48103839009707,1
4,506.990907056734,1
4,644.8822915575195,1
4,885.5201060526767,1
4,311.60720815309895,0
4,502.8255452077891,1
4,881.8450017102714,1
4,552.3821697396392,1
4,374.0764443226681,1
4,709.9895548338341,1
4,644.8027375657966,1
4,903.5320459213591,1
4,851.7364453379865,1
4,684.3518323969892,1
4,1051.6462781093421,1
4,595.4584699346238,1
4,414.2070641569085,1
4,470.951273623843,1
4,549.7348063407019,1
4,462.90061238508656,1
4,1028.8822071064708,1
4,970.85269919262,1
4,442.4490330363747,1
4,756.6930670462223,1
4,790.0953646448323,1
4,999.2376071828241,1
4,845.9875598777166,1
4,607.1922249890571,1
4,807.9700403009277,1
4,706.2066348861621,1
4,663.7845819040494,1
4,430.97724886564146,0
