site,age,q,mean,lower,upper
K,5.909547738693467,0.4,722.9173451102902,647.6690853316477,804.1582363718977
K,5.939698492462312,0.4,728.9642935112488,652.4988556801446,811.3747445930679
K,5.969849246231155,0.4,735.0119532837213,657.3893648663947,818.6271199983883
K,6,0.4,741.0599687419507,662.196990912151,825.9045707011676
K,0,0.5,1.3852250509869808,-7.832808907380502,9.565804392495673
K,0.03015075376884422,0.5,2.6021304529088956,-6.3450208854828984,10.365645663970447
K,0.06030150753768844,0.5,3.8196348689815136,-4.75511096299797,11.243107884223253
K,0.09045226130653267,0.5,5.038337313355918,-3.149456994430518,12.13712434228395
K,0.12060301507537688,0.5,6.258836800182981,-1.7117528559136574,13.04935651328928
K,0.1507537688442211,0.5,7.481732343613223,-0.27203609521060473,13.933648668881393
K,0.18090452261306533,0.5,8.70762295779773,1.291868493901566,14.795642945792165
K,0.21105527638190955,0.5,9.93710765688749,2.8627812638256898,15.726842739482542
K,0.24120603015075376,0.5,11.170785455033174,4.404467389293639,16.599442847432513
K,0.271356783919598,0.5,12.409255366385546,5.896383442228293,17.448656027515693
K,0.3015075376884422,0.5,13.653116405095723,7.431851427831815,18.52934346216149
K,0.3316582914572864,0.5,14.902967585314414,8.870454842356251,19.58847941718414
K,0.36180904522613067,0.5,16.159407921192315,10.474796799223963,20.668390225138687
K,0.39195979899497485,0.5,17.42303642688048,11.933029243845564,21.724233831347014
K,0.4221105527638191,0.5,18.69445211652978,13.338474535754637,22.906259227145775
K,0.4522613065326633,0.5,19.97425400429083,14.83058308729764,24.095481362046918
K,0.4824120603015075,0.5,21.26304110431468,16.29326867276635,25.304707051576447
K,0.5125628140703518,0.5,22.561413695868914,17.81722731281188,26.588569916876096
K,0.542713567839196,0.5,23.870016721901084,19.38112591528523,27.887839073005278
K,0.5728643216080401,0.5,25.189550658921746,20.848639238530478,29.274224304790213
K,0.6030150753768844,0.5,26.520719454921814,22.158338476668785,30.692493958962682
K,0.6331658291457286,0.5,27.864227057891938,23.553830521049644,32.106149955921396
K,0.6633165829145728,0.5,29.22077741582282,24.784781039588907,33.54245752829257
K,0.6934673366834171,0.5,30.591074476705316,25.99743850607224,35.04021524547996
K,0.7236180904522613,0.5,31.97582218853028,27.310567834750884,36.54232259802755
K,0.7537688442211055,0.5,33.37572449928829,28.54714218117721,38.07134302855048
K,0.7839195979899497,0.5,34.791485356970206,30.020002996499706,39.64505612877154
K,0.8140703517587939,0.5,36.22380870956694,31.363304202206276,41.17199265003951
K,0.8442211055276382,0.5,37.673398505069116,32.58295571633047,42.89684446087819
K,0.8743718592964824,0.5,39.140958691467375,33.78502913364379,44.42960050179279
K,0.9045226130653266,0.5,40.62719321675284,35.053695573297226,46.07876982220187
K,0.9346733668341708,0.5,42.13280602891603,36.300382813441345,47.807944673751294
K,0.964824120603015,0.5,43.65850107594772,37.60490795163013,49.59805507140711
K,0.9949748743718593,0.5,45.20498230583876,38.919493738548795,51.22941911259041
K,1.0251256281407035,0.5,46.77294933639205,40.27989385428013,52.912199115833815
K,1.0552763819095476,0.5,48.36307299832162,41.633918246644384,54.70446091723428
K,1.085427135678392,0.5,49.97601237887224,43.00140421642548,56.395201813785796
K,1.1155778894472361,0.5,51.61242653064704,44.431143743420506,58.3124022916621
K,1.1457286432160803,0.5,53.272974506249085,45.9381823012658,60.16286832190028
K,1.1758793969849246,0.5,54.95831535828165,47.416241799035674,62.052042565114576
K,1.2060301507537687,0.5,56.66910813934786,48.97914559649224,63.86153118173379
K,1.236180904522613,0.5,58.4060119020508,50.59578208407735,65.80257793372017
K,1.2663316582914572,0.5,60.169685698993725,52.21493902968104,67.77375920003935
K,1.2964824120603013,0.5,61.96078858277966,53.9024415603607,69.72529301256645
K,1.3266331658291457,0.5,63.779979606011906,55.61634237626028,71.6699759197838
K,1.3567839195979898,0.5,65.62791782129348,57.349563078041776,73.68174622605652
K,1.3869346733668342,0.5,67.50526228122763,59.125564568637685,75.68305354203217
K,1.4170854271356783,0.5,69.4126720384175,60.94523082038613,77.73507196294482
K,1.4472361809045227,0.5,71.35080614546622,62.763344470931976,79.78363345722819
K,1.4773869346733668,0.5,73.32032365497692,64.62799869075971,81.91421136145601
K,1.507537688442211,0.5,75.32188316717148,66.56292034063097,83.94859485620643
K,1.5376884422110553,0.5,77.35608854412635,68.50734035827453,86.08172403645176
K,1.5678391959798994,0.5,79.42343733829719,70.51374192882771,88.317009534715055
K,1.5979899497487438,0.5,81.52441488784261,72.60131200569909,90.5829190575493
K,1.6281407035175879,0.5,83.65950653092139,74.6881732524433,92.83293316107932
K,1.658291457286432,0.5,85.82919760569217,76.85272679458902,95.1275007032029
K,1.6884422110552764,0.5,88.03397345031375,79.0760853282395,97.45581639577529
K,1.7185929648241205,0.5,90.27431940294483,81.35733001495326,99.84693554538984
K,1.7487437185929648,0.5,92.55072080174406,83.58321227722789,102.19929655919888
K,1.778894472361809,0.5,94.86366298487016,85.89619377218659,104.60140189097291
K,1.809045226130653,0.5,97.2136312904819,88.2167765632056,107.08973602166486
K,1.8391959798994975,0.5,99.60111105673793,90.61318222397796,109.5498992138486
K,1.8693467336683416,0.5,102.026587621797,93.00690398624994,111.99796128802821
K,1.899497487437186,0.5,104.49054632381777,95.58187866497099,114.49525483305638
K,1.92964824120603,0.5,106.99347250095902,98.10312168734453,117.01017230737526
K,1.9597989949748742,0.5,109.53585149137935,100.59436003634487,119.64846701393958
K,1.9899497487437185,0.5,112.11816863323757,103.17823436137215,122.2018443096495
K,2.020100502512563,0.5,114.7408976546395,105.91654979289788,124.9252023051637
K,2.050251256281407,0.5,117.404377316826,108.57029457209137,127.61278644056014
K,2.080402010050251,0.5,120.10885930564142,111.39921539454403,130.33438642359926
K,2.1105527638190953,0.5,122.85459385567333,114.21109212777206,133.08614576616264
K,2.1407035175879394,0.5,125.64183120150939,117.05291093822505,135.8701555770499
K,2.170854271356784,0.5,128.4708215777373,119.90013669292463,138.69123282810776
K,2.201005025125628,0.5,131.34181521894465,122.84599138006479,141.66888404478289
K,2.2311557788944723,0.5,134.25506235971906,125.907230734884,144.65719260529042
K,2.2613065326633164,0.5,137.2108132346482,128.92880477309794,147.5620906504428
K,2.2914572864321605,0.5,140.20931807831974,131.8867478268758,150.51646635827925
K,2.321608040201005,0.5,143.25082712532134,134.83799835015614,153.62523976262764
K,2.351758793969849,0.5,146.33559061024056,137.9560710501988,156.7014660359133
K,2.3819095477386933,0.5,149.46385876766504,140.95760998726297,159.82683413613017
K,2.4120603015075375,0.5,152.63588183218252,144.156638701799,163.0145453093603
K,2.4422110552763816,0.5,155.8519100383806,147.37992645833634,166.40602537076003
K,2.472361809045226,0.5,159.11219362084694,150.58887685206957,169.70740242717838
K,2.5025125628140703,0.5,162.4169827892937,153.78925850994912,173.14148885921378
K,2.5326633165829144,0.5,165.7664732016858,157.0678211935324,176.60493312907218
K,2.5628140703517586,0.5,169.1606902936409,160.42716573299379,180.04722605667104
K,2.5929648241206027,0.5,172.59962639162214,163.77702883084214,183.75096062657826
K,2.6231155778894473,0.5,176.08327382209274,167.20455867092468,187.51265930101036
K,2.6532663316582914,0.5,179.61162491151572,170.63577208590843,191.07205838781505
K,2.6834170854271355,0.5,183.18467198635435,174.08639558425034,194.6683907042232
K,2.7135678391959797,0.5,186.8024073730718,177.47229194162907,198.3698645573366
K,2.743718592964824,0.5,190.46482339813116,180.9092672153178,202.30647525331617
K,2.7738693467336684,0.5,194.1719123879957,184.41252656416214,205.98677666723185
K,2.8040201005025125,0.5,197.92366666912847,187.99884181739128,210.17670492453246
K,2.8341708542713566,0.5,201.7200785679927,191.6394527645688,214.54387118140326
K,2.8643216080402008,0.5,205.5611404110515,195.2909762760009,218.79738941893913
K,2.8944723618090453,0.5,209.44684452476815,198.96262493969675,223.21833836576576
K,2.9246231155778895,0.5,213.37718323560568,202.63993846917106,227.7205965232614
K,2.9547738693467336,0.5,217.3521488700273,206.33154857842544,232.1312702579818
K,2.9849246231155777,0.5,221.37173375449618,210.108478805834,236.86681747336903
K,3.015075376884422,0.5,225.43592490914267,213.89907818752317,241.50204376657138
K,3.0452261306532664,0.5,229.54458730844306,217.73424558959763,245.91796032961648
K,3.0753768844221105,0.5,233.69746388121922,221.59161121174554,250.54438121642494
K,3.1055276381909547,0.5,237.89429224996047,225.5513472418699,255.5795591499215
K,3.135678391959799,0.5,242.13481003715603,229.55236856897517,260.6737108633094
K,3.165829145728643,0.5,246.41875486529509,233.573306156353,265.6300083157503
K,3.1959798994974875,0.5,250.745864356867,237.63041439366475,270.7338662138927
K,3.2261306532663316,0.5,255.11587613436083,241.74607245239667,275.88198592573576
K,3.2562814070351758,0.5,259.5285278202659,245.86694235889306,281.0308276787464
K,3.28643216080402,0.5,263.9835570370713,250.0491551008304,286.23498842941325
K,3.316582914572864,0.5,268.4807014072665,254.21715777669868,291.6077878727603
K,3.3467336683417086,0.5,273.0196985533406,258.40239102326433,296.9942592763406
K,3.3768844221105527,0.5,277.6002860977828,262.6286302584901,302.4292564146784
K,3.407035175879397,0.5,282.22220166308233,266.9501038862232,307.94848152294736
K,3.437185929648241,0.5,286.8851828717285,271.26905886691713,313.71433762455905
K,3.467336683417085,0.5,291.58896734621044,275.57198553390975,319.5465725274697
K,3.4974874371859297,0.5,296.3332927090175,280.0142138277795,325.40418070762365
K,3.527638190954774,0.5,301.11786817852635,284.440678313395,331.2762310033218
K,3.557788944723618,0.5,305.9422569405512,288.8992953677949,337.19151782058555
K,3.587939698492462,0.5,310.805975381343,293.4128910082557,343.03576123632354
K,3.618090452261306,0.5,315.70853986581227,297.97366711547386,349.01556357296727
K,3.648241206030151,0.5,320.64946675886966,302.5379506369817,354.9563582500252
K,3.678391959798995,0.5,325.6282724254256,307.11222045186065,360.9602796955792
K,3.708542713567839,0.5,330.6444732303907,311.7516706027841,366.8886221695831
K,3.738693467336683,0.5,335.6975855386755,316.3679493711787,372.98314651696234
K,3.7688442211055273,0.5,340.78712571519065,321.06194569419574,379.25203155928875
K,3.798994974874372,0.5,345.91261012484665,325.7692955701969,385.36209770226014
K,3.829145728643216,0.5,351.07355513255396,330.5016661307581,391.60910953427305
K,3.85929648241206,0.5,356.2694771032232,335.2908603957628,398.0778258553869
K,3.8894472361809043,0.5,361.49989240176495,340.1681286768758,404.496020133426
K,3.9195979899497484,0.5,366.7643173930898,344.98441619220995,411.08534601660074
K,3.949748743718593,0.5,372.0622684421083,349.70990064011244,417.3950857543804
K,3.979899497487437,0.5,377.3932619137309,354.61299975409366,423.95428696830487
K,4.010050251256281,0.5,382.75681332497646,359.4566890792258,430.52182716428075
K,4.040201005025126,0.5,388.15238731935733,364.31912420602407,437.1145573360645
K,4.0703517587939695,0.5,393.57936968645066,369.35521920063485,443.73732969719265
K,4.100502512562814,0.5,399.0371394326998,374.338487648128,450.4172406212526
K,4.130653266331658,0.5,404.5250755645476,379.0976192182551,457.24558653604544
K,4.160804020100502,0.5,410.04255708843743,383.9066459334993,464.1306572826515
K,4.190954773869347,0.5,415.5889630108123,389.18722482986493,471.05325235878473
K,4.221105527638191,0.5,421.163672338115,394.2072148155491,478.0309007496432
K,4.251256281407035,0.5,426.7660640767892,399.40112455344087,485.0471139084792
K,4.281407035175879,0.5,432.3955172332775,404.34791702789846,491.9452434915606
K,4.311557788944723,0.5,438.05141081402337,409.7748129575568,498.91564572421584
K,4.341708542713568,0.5,443.7331238254698,414.57841651456494,505.8033678775376
K,4.371859296482412,0.5,449.4400352740597,419.39098748066016,512.7818529607363
K,4.402010050251256,0.5,455.17152416623657,424.2228521914789,519.9435589517088
K,4.4321608040201,0.5,460.92696950844305,429.05403432803683,527.1459575112407
K,4.4623115577889445,0.5,466.70575030712274,433.9031494840169,534.3126863613018
K,4.492462311557789,0.5,472.5072455687184,439.14715244415373,541.6820187455723
K,4.522613065326633,0.5,478.3308358945012,444.5358373101229,549.0098324220621
K,4.552763819095477,0.5,484.175915766653,449.94012225966424,556.3750449141249
K,4.582914572864321,0.5,490.0418868145475,454.99944568405937,563.7808928295777
K,4.613065326633166,0.5,495.9281507266267,459.82203689372994,571.157602170405
K,4.64321608040201,0.5,501.83410919133206,464.6403907098108,578.1637169214888
K,4.673366834170854,0.5,507.759163897105,469.45721245083985,585.1780612352118
K,4.703517587939698,0.5,513.7027165323876,474.285373662881,592.2021858369277
K,4.733668341708542,0.5,519.6641687856211,479.1267549150342,599.621716173489
K,4.763819095477387,0.5,525.6429223452476,484.19264156734715,606.9805885030923
K,4.793969849246231,0.5,531.6383788997085,489.35648255941015,614.7598389019809
K,4.824120603015075,0.5,537.6499401374454,494.54661364041795,622.5713759602409
K,4.8542713567839195,0.5,543.6770077469,499.7866546220593,630.414362687198
K,4.884422110552763,0.5,549.7189834165139,505.2964811804605,638.2879620921774
K,4.914572864321608,0.5,555.775268834729,510.2038228191523,646.189128945385
K,4.944723618090452,0.5,561.8452656899867,515.4466897801,654.1055633179992
K,4.974874371859296,0.5,567.9283756707288,520.710923780292,662.0651632483623
K,5.005025125628141,0.5,574.024000647506,525.5558510976822,669.8989000794605
K,5.035175879396984,0.5,580.1316042258657,530.2491780416971,678.0536024090834
K,5.065326633165829,0.5,586.250801344047,535.4028794580622,686.1045663365711
K,5.0954773869346734,0.5,592.3812297039302,540.2170324099008,694.1714585152343
K,5.125628140703517,0.5,598.5225270073959,545.6136563048416,702.2541297889416
K,5.155778894472362,0.5,604.6743309563249,550.4947049130159,709.7875197333055
K,5.185929648241205,0.5,610.8362792525973,555.3039976348305,718.0779235643921
K,5.21608040201005,0.5,617.0080095980942,560.1132903566449,726.0612304372819
K,5.2462311557788945,0.5,623.189159694696,564.9281811392025,734.0102266261435
K,5.276381909547738,0.5,629.379367244283,569.7467643164908,742.2114617671812
K,5.306532663316583,0.5,635.5782699487363,574.5653474937798,750.4315608788908
K,5.3366834170854265,0.5,641.785505509936,579.4965231823044,758.1797829456835
K,5.366834170854271,0.5,648.000711629763,584.3127591072573,765.8503127749325
K,5.396984924623116,0.5,654.223526010098,589.1289950322105,773.4045857384235
K,5.427135678391959,0.5,660.453586352821,593.9452309571632,781.4477740379821
K,5.457286432160804,0.5,666.6905303598132,598.7614668821163,789.371784280687
K,5.487437185929648,0.5,672.9339957329547,603.5777028070692,797.2695581402465
K,5.517587939698492,0.5,679.1836201741266,608.3939387320221,804.8063226272219
K,5.547738693467337,0.5,685.4390413852091,613.2115759079451,812.9424051578245
K,5.57788944723618,0.5,691.6998970680826,618.1548445702729,820.8455120416937
K,5.608040201005025,0.5,697.9658249246282,623.19421975631235,829.2915715211124
K,5.638190954773869,0.5,704.2364626567262,628.2335949423517,837.5542811321499
K,5.668341708542713,0.5,710.5114479662572,633.2729701283912,845.7843312617678
K,5.698492462311558,0.5,716.7904185551018,638.3123453144307,854.023056265139
K,5.7286432160804015,0.5,723.0730121251405,643.1396977082992,862.2696675173772
K,5.758793969849246,0.5,729.3588663782542,648.1125756988629,870.5213671990008
K,5.788944723618091,0.5,735.6476190163231,653.4460638783162,878.7534788961048
K,5.819095477386934,0.5,741.9389077412278,658.2121548090987,886.4088501731055
K,5.849246231155779,0.5,748.2323702548493,662.9833329754517,894.0446561101306
K,5.879396984924623,0.5,754.5276442590675,667.7545111418049,902.3846274511519
K,5.909547738693467,0.5,760.8243674557638,672.5395366681669,910.7277324123592
K,5.939698492462312,0.5,767.1221775468182,677.5833515221436,919.061199192865
K,5.969849246231155,0.5,773.4207122341113,682.630534446446,927.359955130534
K,6,0.5,779.7196092195239,687.680571748752,935.3989878490194
K,0,0.6,5.0365912568701,-3.734316423753282,13.235901494102874
K,0.03015075376884422,0.6,6.313173785677866,-2.0889413817335942,14.021649599305714
K,0.06030150753768844,0.6,7.590420618991671,-0.3744809017142378,14.909113876046359
K,0.09045226130653267,0.6,8.86899606131797,1.34161991672353,15.75819967325232
K,0.12060301507537688,0.6,10.14956441716299,2.946710089510137,16.68785504160356
K,0.1507537688442211,0.6,11.432789991032571,4.608483239947222,17.520130314507817
K,0.18090452261306533,0.6,12.719337087433168,6.310805813634117,18.394821059038136
K,0.21105527638190955,0.6,14.00987001087114,7.886139074228046,19.296801139256484
K,0.24120603015075376,0.6,15.305053065852483,9.63363439755965,20.243947476985014
K,0.271356783919598,0.6,16.60555055688331,11.240489331985486,21.351660682884788
K,0.3015075376884422,0.6,17.912026788470108,12.811542788558459,22.546863215040343
K,0.3316582914572864,0.6,19.22514606511893,14.34951135228237,23.683435811455897
K,0.36180904522613067,0.6,20.545572691335803,15.740865728577534,24.946876535181335
K,0.39195979899497485,0.6,21.87397097162715,17.095192189267436,26.405045925543302
K,0.4221105527638191,0.6,23.211005210499195,18.479110993717388,27.851143067393956
K,0.4522613065326633,0.6,24.557339712457882,19.71491681047688,29.288036370010918
K,0.4824120603015075,0.6,25.913638782009635,20.898698463298196,30.805061804330236
K,0.5125628140703518,0.6,27.280568123762574,22.203007592082457,32.39378534812699
K,0.542713567839196,0.6,28.658842871521962,23.56432831841084,34.03749197065039
K,0.5728643216080401,0.6,30.04923961796602,24.741979063034726,35.718572748492946
K,0.6030150753768844,0.6,31.452538797652693,25.975114254995802,37.352142954131644
K,0.6331658291457286,0.6,32.86952084513965,27.17054222708686,39.10049217160035
K,0.6633165829145728,0.6,34.300966194984596,28.302220366455714,40.75394283348113
K,0.6934673366834171,0.6,35.74765528174543,29.489912834767836,42.49935319389898
K,0.7236180904522613,0.6,37.21036853998004,30.681038415027412,44.36905463514279
K,0.7537688442211055,0.6,38.68988640424599,31.877864546056845,46.19346068078056
K,0.7839195979899497,0.6,40.18698930910119,33.16053534720245,47.97305857258499
K,0.8140703517587939,0.6,41.702457689103575,34.3526500454772,49.83839347239516
K,0.8442211055276382,0.6,43.23707197881078,35.59694075611335,51.70829654372085
K,0.8743718592964824,0.6,44.791612612780476,36.81889258308251,53.5128586079773
K,0.9045226130653266,0.6,46.36686002557082,38.07740296079002,55.3799008890302
K,0.9346733668341708,0.6,47.96359465173933,39.3757117283812,57.288174858985165
K,0.964824120603015,0.6,49.582596925843816,40.728345154648274,59.20938588967584
K,0.9949748743718593,0.6,51.22464728244215,42.05840664521135,61.101942697443015
K,1.0251256281407035,0.6,52.890521284834435,43.40514679127007,63.04693603174694
K,1.0552763819095476,0.6,54.580962112199686,44.774668896831244,65.04128777971759
K,1.085427135678392,0.6,56.29669973286633,46.217499081091255,66.99195794199035
K,1.1155778894472361,0.6,58.038464076192575,47.66453151219114,69.03893507611681
K,1.1457286432160803,0.6,59.80698507153654,49.16599603872699,71.05430952572979
K,1.1758793969849246,0.6,61.60299264825661,50.68145647212234,73.12998169658698
K,1.2060301507537687,0.6,63.427216735710964,52.356630653542545,75.22326724728278
K,1.236180904522613,0.6,65.28038726325778,54.00775686420184,77.38481666118571
K,1.2663316582914572,0.6,67.16323416025539,55.64264581794122,79.4883045832086
K,1.2964824120603013,0.6,69.07648735606188,57.238782924706456,81.61873589289382
K,1.3266331658291457,0.6,71.02087678003566,59.038616215853274,83.78793482237566
K,1.3567839195979898,0.6,72.9971323615348,60.88613615418741,85.97676617385602
K,1.3869346733668342,0.6,75.00598402991763,62.779303807568326,88.1731337506603
K,1.4170854271356783,0.6,77.04816171454239,64.71565682560193,90.3856113343776
K,1.4472361809045227,0.6,79.12439534476727,66.59859583965854,92.6308449288089
K,1.4773869346733668,0.6,81.23541484995046,68.58729924920857,94.93933684307859
K,1.507537688442211,0.6,83.38194965617197,70.67998772969834,97.23433780205563
K,1.5376884422110553,0.6,85.564668292827875,72.76856900012524,99.54978192567492
K,1.5678391959798994,0.6,87.78412101889589,74.98552615864668,101.88846637864651
K,1.5979899497487438,0.6,90.0408445048373,77.25620926404868,104.31943626798032
K,1.6281407035175879,0.6,92.33537542111361,79.44073577529177,106.82183211617325
K,1.658291457286432,0.6,94.66825043818615,81.67412896102422,109.34475828790777
K,1.6884422110552764,0.6,97.04000622651644,83.94907182400743,111.77165954642177
K,1.7185929648241205,0.6,99.45117945656588,86.37031979987017,114.25883812166529
K,1.7487437185929648,0.6,101.90230679879583,88.9505244344848,116.83532457825774
K,1.778894472361809,0.6,104.39392492366773,91.37147385914878,119.45234644998816
K,1.809045226130653,0.6,106.92657050164301,93.96313587122116,122.06565448957328
K,1.8391959798994975,0.6,109.50078020318307,96.60577992291432,124.67347668375392
K,1.8693467336683416,0.6,112.11709069874935,99.33095913489913,127.26135678328258
K,1.899497487437186,0.6,114.7760386588032,102.09159189815936,129.89863956663254
K,1.92964824120603,0.6,117.47816075380614,104.82559157524761,132.5966307074827
K,1.9597989949748742,0.6,120.22399365421946,107.69938098820363,135.36511259141452
K,1.9899497487437185,0.6,123.01407403050464,110.53731713017937,138.08248584175905
K,2.020100502512563,0.6,125.84892565566317,113.40059246334498,140.96736694248247
K,2.050251256281407,0.6,128.7289223697238,116.20705797340445,143.7457200554053
K,2.080402010050251,0.6,131.6543412817655,119.21220631380338,146.55846267181576
K,2.1105527638190953,0.6,134.62545788868465,122.23465942187713,149.68749615767723
K,2.1407035175879394,0.6,137.64254768737757,125.23157949335807,152.57771790700232
K,2.170854271356784,0.6,140.70588617474075,128.37280442533927,155.5044016652728
K,2.201005025125628,0.6,143.8157488476705,131.50372859498685,158.55478281963929
K,2.2311557788944723,0.6,146.9724112030632,134.7098227044147,161.57710368845858
K,2.2613065326633164,0.6,150.17614873781523,137.87646622414144,164.64060691476496
K,2.2914572864321605,0.6,153.42723694882298,141.01765302663924,167.74586559032375
K,2.321608040201005,0.6,156.7259513329829,144.30535643681415,171.12822007239984
K,2.351758793969849,0.6,160.07256738719127,147.6720548267399,174.61626829136108
K,2.3819095477386933,0.6,163.4673606083445,151.04724673164534,177.94395103972593
K,2.4120603015075375,0.6,166.91060649333903,154.40258007403307,181.30909233167202
K,2.4422110552763816,0.6,170.40258053907115,157.81059374554363,184.6773359313536
K,2.472361809045226,0.6,173.94355824243738,161.2750059651016,188.17254495259522
K,2.5025125628140703,0.6,177.53381507271953,164.83228100197098,191.50158608915274
K,2.5326633165829144,0.6,181.17356594076313,168.2220734227999,194.97653043456944
K,2.5628140703517586,0.6,184.86283679189572,171.62099007335124,198.74603288495751
K,2.5929648241206027,0.6,188.6016168166437,175.01780923989492,202.53384730289162
K,2.6231155778894473,0.6,192.38989520553346,178.60354412219897,206.67881707031617
K,2.6532663316582914,0.6,196.2276611490913,182.26314163156107,211.09755996606853
K,2.6834170854271355,0.6,200.1149038378436,186.0426875986349,215.3200225549004
K,2.7135678391959797,0.6,204.0516124623168,189.62174068177487,219.69776561842048
K,2.743718592964824,0.6,208.0377762130372,193.4365270756084,223.84042362329473
K,2.7738693467336684,0.6,212.0733842805313,197.06335916162863,228.500420036079
K,2.8040201005025125,0.6,216.1584258553253,200.73580618752243,233.1231297430787
K,2.8341708542713566,0.6,220.29289012794567,204.42002109048346,237.92482199651238
K,2.8643216080402008,0.6,224.47676628891875,208.1575483480616,242.6301427059724
K,2.8944723618090453,0.6,228.71004352877102,211.9350175917462,247.6330164132797
K,2.9246231155778895,0.6,232.99271103802872,215.73280723147903,252.78306396365247
K,2.9547738693467336,0.6,237.32475800721824,219.60666627132633,257.76994936550585
K,2.9849246231155777,0.6,241.70617362686602,223.50059040022018,262.8712498756417
K,3.015075376884422,0.6,246.13694120066174,227.4735913156436,268.2375872848337
K,3.0452261306532664,0.6,250.6169086350526,231.43533490193028,273.57110480353924
K,3.0753768844221105,0.6,255.14578843924298,235.4457650011981,278.93154012069436
K,3.1055276381909547,0.6,259.7232872356008,239.5391388185635,284.3936012154886
K,3.135678391959799,0.6,264.3491116464939,243.5652244559256,289.9610928765815
K,3.165829145728643,0.6,269.0229682942902,247.54144715198817,295.4624712208766
K,3.1959798994974875,0.6,273.7445638013576,251.74868022910687,301.014436105758
K,3.2261306532663316,0.6,278.5136047900637,255.90360855139716,306.75792392420266
K,3.2562814070351758,0.6,283.32979788277663,259.96873036655245,312.72557752427815
K,3.28643216080402,0.6,288.19284970186413,264.21850410434814,318.7656032494602
K,3.316582914572864,0.6,293.10246686969407,268.4063210774203,324.64386801869944
K,3.3467336683417086,0.6,298.05835600863446,272.6665888121954,330.53106124878934
K,3.3768844221105527,0.6,303.0602237410529,276.85978655976203,336.48072373894865
K,3.407035175879397,0.6,308.1077766893174,281.180253629543,342.70894719057424
K,3.437185929648241,0.6,313.2007214757958,285.37718453935497,348.96338003315054
K,3.467336683417085,0.6,318.33876472285596,289.9305286422799,355.185600645351
K,3.4974874371859297,0.6,323.5216130528658,294.1911458027273,361.43009112563084
K,3.527638190954774,0.6,328.7489416174941,298.8397597599818,367.8239606340389
K,3.557788944723618,0.6,334.0202637697678,303.35255897714114,374.264648056301
K,3.587939698492462,0.6,339.3350410105402,307.8965015276257,380.6938997853679
K,3.618090452261306,0.6,344.6927348170203,312.3623801995615,387.21334923435586
K,3.648241206030151,0.6,350.09280666641735,317.10278739251726,393.77578368205275
K,3.678391959798995,0.6,355.53471803594005,321.76085757199525,400.38515166638774
K,3.708542713567839,0.6,361.01793040279756,326.3783034623452,406.84541646190627
K,3.738693467336683,0.6,366.54190524419886,331.16275610295736,413.3990519705969
K,3.7688442211055273,0.6,372.106104037353,335.89506501197843,420.1270121194348
K,3.798994974874372,0.6,377.70998825946907,340.6347560836974,426.91058776147736
K,3.829145728643216,0.6,383.35301938775586,345.34163633029567,433.74784109393175
K,3.85929648241206,0.6,389.0346588994226,350.102017778362,440.5319639553119
K,3.8894472361809043,0.6,394.7543682716781,354.8129638128616,447.06930041006865
K,3.9195979899497484,0.6,400.5116089817316,359.6837475197124,453.9287034853395
K,3.949748743718593,0.6,406.30584250679203,364.44109096755835,460.8711936615268
K,3.979899497487437,0.6,412.13653032406836,369.3146565447482,467.8899189672122
K,4.010050251256281,0.6,418.0031329765967,374.34739764894834,475.17855971931607
K,4.040201005025126,0.6,423.905054957043,379.34411127402274,482.22738773144806
K,4.0703517587939695,0.6,429.84161387999836,384.31709234006,489.4500397453824
K,4.100502512562814,0.6,435.8121198866719,389.2691823079289,496.70701769553875
K,4.130653266331658,0.6,441.8158831182721,394.24577976722077,503.99637168891286
K,4.160804020100502,0.6,447.85221371600795,399.3622462217185,511.3128841616741
K,4.190954773869347,0.6,453.92042182108815,404.4279805129212,518.6595420831978
K,4.221105527638191,0.6,460.0198175747212,409.4367932249898,526.0905442839637
K,4.251256281407035,0.6,466.14971111811616,414.4605193249309,533.6210392370647
K,4.281407035175879,0.6,472.30941259248146,419.3523139880605,540.9550372912996
K,4.311557788944723,0.6,478.4982321390263,424.3484671726542,548.3406101567778
K,4.341708542713568,0.6,484.7154798989592,429.63451774774603,556.1000872764413
K,4.371859296482412,0.6,490.96046601348866,434.83670066797913,564.0050033773056
K,4.402010050251256,0.6,497.23250062382397,439.94282639597196,571.9541748041064
K,4.4321608040201,0.6,503.5308938711733,445.08234263334367,579.3838537852082
K,4.4623115577889445,0.6,509.8549558967459,450.2382279906213,586.5078447209193
K,4.492462311557789,0.6,516.2039968417503,455.847514707659,593.6336976959317
K,4.522613065326633,0.6,522.5773287495025,461.1273927407046,601.438441033486
K,4.552763819095477,0.6,528.9742802186994,466.5865593227595,609.6918153484032
K,4.582914572864321,0.6,535.3941883722964,472.11350545801275,617.7269525793695
K,4.613065326633166,0.6,541.8363904036983,477.5437351274966,625.7947746097348
K,4.64321608040201,0.6,548.3002235063092,483.2671167547018,634.1079394467307
K,4.673366834170854,0.6,554.7850248735331,488.6327233587234,642.4476465834688
K,4.703517587939698,0.6,561.290131698775,494.0922725786998,650.3559946923342
K,4.733668341708542,0.6,567.8148811754386,499.28891715687007,658.0775044051154
K,4.763819095477387,0.6,574.3586104969287,504.8532290944817,666.0476555126751
K,4.793969849246231,0.6,580.9206568566494,510.1417458576635,674.6609629577034
